n,groups,mae,rmse,corr,mae_sd,rmse_sd,corr_sd,target,split,window,est,method
446,11,16.381704890319824,20.33005619321803,0.2763867648957104,2.537489667389255,3.2191718180653663,0.32546734860251003,ref_DBP,timeseries,30,ridge,SinBP_D_fit_only
462,11,17.258538317805474,20.77861584545685,0.08512173776410038,2.1296823492720645,2.8213955317502433,0.37828004828881767,ref_DBP,timeseries,30,ridge,SinBP_D_E_only
446,11,19.530728814238717,22.288712592812768,-0.03285586116205762,12.615422162056403,12.964824619166539,0.45254120313595536,ref_DBP,groupkfold,0,ols,RTBP
455,11,18.36543232936314,21.498342967579635,0.06223325468284413,12.106197690976321,12.1683708212788,0.38045885960640574,ref_DBP,groupkfold,0,ols,SinBP_M
444,11,18.84757981952391,21.70983201653953,0.06936381461718022,12.603501026913035,12.83777020439317,0.3651136512524732,ref_DBP,groupkfold,0,ols,SinBP_D_full
444,11,18.75815328001763,21.59086829144412,0.075989395637198,12.564586078054218,12.76820385643013,0.3619528763569312,ref_DBP,groupkfold,0,ols,SinBP_D_no_stiff
446,11,18.705338363172235,21.522997036269356,0.08140561838099607,12.422310450556571,12.601342655958138,0.3553298316191428,ref_DBP,groupkfold,0,ols,SinBP_D_fit_only
462,11,19.207859342834567,21.120716043326233,-0.08112312312385729,12.746251655407828,13.059832613410144,0.22894523800839814,ref_DBP,groupkfold,0,ols,SinBP_D_E_only
446,11,19.52964387798674,22.237804092704614,-0.035074684519363145,12.603634770445995,12.940566399524437,0.4502573434316734,ref_DBP,groupkfold,0,ridge,RTBP
455,11,18.35412720159378,21.431800109225772,0.06275276034253999,12.128806845141774,12.189889735579282,0.38178109059337323,ref_DBP,groupkfold,0,ridge,SinBP_M
444,11,18.79068430079426,21.596268998160127,0.0719120753331887,12.652069958295458,12.871376618549428,0.3665678299960032,ref_DBP,groupkfold,0,ridge,SinBP_D_full
444,11,18.737964902775836,21.527036599758752,0.07403878631776978,12.582157513910023,12.782541806397974,0.36270557020673067,ref_DBP,groupkfold,0,ridge,SinBP_D_no_stiff
446,11,18.671029668598695,21.44228166038204,0.08100340409634257,12.452846646909823,12.636971902999015,0.3552273946617156,ref_DBP,groupkfold,0,ridge,SinBP_D_fit_only
462,11,19.21031187172561,21.116002996636258,-0.08112312312385692,12.7374759988429,13.053742240518853,0.2289452380083982,ref_DBP,groupkfold,0,ridge,SinBP_D_E_only
446,11,20.736602459798217,23.45634351437616,-0.027970533456804825,12.235332815661414,12.89879229240614,0.5441862698431692,ref_DBP,groupkfold,5,ols,RTBP
455,11,19.313910273172656,23.383239805968305,-7.542655277470445e-05,11.232587672051979,10.850899523483685,0.48859225514029303,ref_DBP,groupkfold,5,ols,SinBP_M
444,11,19.623239471992225,22.783947089655733,0.0636820263415268,12.156804490548195,12.257085405054568,0.42097983254732513,ref_DBP,groupkfold,5,ols,SinBP_D_full
444,11,19.593649862871594,22.65637810160758,0.07531374087948399,12.07517168027724,12.205915688319589,0.41124454403819116,ref_DBP,groupkfold,5,ols,SinBP_D_no_stiff
446,11,19.23048111703746,22.119020980129534,0.12060694605835617,12.207580628039205,12.486593611494246,0.42656464986034964,ref_DBP,groupkfold,5,ols,SinBP_D_fit_only
462,11,20.59436439245195,22.594417877008674,-0.14992928256836882,11.63877462044689,11.906726750966929,0.28183404279212787,ref_DBP,groupkfold,5,ols,SinBP_D_E_only
446,11,20.734391637665546,23.41028463998235,-0.03060015358003527,12.172906070721238,12.824584794493651,0.5418656981564116,ref_DBP,groupkfold,5,ridge,RTBP
455,11,19.30887758194943,23.282795345721787,0.0012792820654572213,11.231191886515221,10.855380878098766,0.48961476202953536,ref_DBP,groupkfold,5,ridge,SinBP_M
444,11,19.6006387809611,22.637396818853695,0.06611320685969865,12.118448200484208,12.236920727173604,0.42207215311681356,ref_DBP,groupkfold,5,ridge,SinBP_D_full
444,11,19.593787099600792,22.606558680942385,0.0743822103764474,12.070796885329429,12.199784884039255,0.41177784373043386,ref_DBP,groupkfold,5,ridge,SinBP_D_no_stiff
446,11,19.23597228207221,22.09019121435464,0.1207736342810632,12.203200546963672,12.470245697062374,0.42814821428387173,ref_DBP,groupkfold,5,ridge,SinBP_D_fit_only
462,11,20.595757365282363,22.58732663621585,-0.14992928256836874,11.632755776325327,11.905695620924547,0.28183404279212776,ref_DBP,groupkfold,5,ridge,SinBP_D_E_only
446,11,20.485522572062727,23.307584128913998,-0.05586379934264161,12.272913826420607,13.337529845097771,0.6611680898570776,ref_DBP,groupkfold,10,ols,RTBP
455,11,19.491251573058697,24.00006091695758,-0.09503768332523825,10.56003401707372,10.924051377088084,0.7269171314662535,ref_DBP,groupkfold,10,ols,SinBP_M
444,11,19.530410061982188,22.441968795586913,-0.038204493260702944,12.179743212249745,12.852686029458129,0.5860631790709969,ref_DBP,groupkfold,10,ols,SinBP_D_full
444,11,19.505707016229852,22.395587549181112,-0.03779240446374636,12.104365982292864,12.76407517081272,0.5890030168965893,ref_DBP,groupkfold,10,ols,SinBP_D_no_stiff
446,11,19.204607410922616,22.001429748084213,0.020343502947307045,12.219183599155242,13.016063212936059,0.6360076003244279,ref_DBP,groupkfold,10,ols,SinBP_D_fit_only
462,11,20.425100781222454,22.299229043539693,-0.30348862274639954,11.549280118048866,11.717733933320094,0.37956718687576996,ref_DBP,groupkfold,10,ols,SinBP_D_E_only
446,11,20.506774443567963,23.277365150051875,-0.05905653293646422,12.230887876536213,13.251002935979722,0.6588977087168433,ref_DBP,groupkfold,10,ridge,RTBP
455,11,19.477003921046126,23.89543450335188,-0.09467941416540322,10.564287139827025,10.851718769722703,0.7274843681656321,ref_DBP,groupkfold,10,ridge,SinBP_M
444,11,19.50710049550506,22.381336562903737,-0.031620354289105534,12.162956005538645,12.802360874004515,0.5839050198757285,ref_DBP,groupkfold,10,ridge,SinBP_D_full
444,11,19.481606723811083,22.347066987726215,-0.03840429223856895,12.111137754608253,12.730689695921091,0.5945136302441792,ref_DBP,groupkfold,10,ridge,SinBP_D_no_stiff
446,11,19.172583333283505,21.946618918902068,0.026401957704123978,12.236962570923776,12.992728107151551,0.6501111184588401,ref_DBP,groupkfold,10,ridge,SinBP_D_fit_only
462,11,20.426080399958416,22.292496317697392,-0.3034886227464015,11.544411578970188,11.715684612317837,0.37956718687577085,ref_DBP,groupkfold,10,ridge,SinBP_D_E_only
446,11,20.805354741103386,23.415751046387797,-0.08789238969278297,12.837568325208004,13.919754065974729,0.7378498037890369,ref_DBP,groupkfold,15,ols,RTBP
455,11,19.225783582782142,22.46684565760876,-0.04002388801748909,10.757502534366504,10.825134371578992,0.7866402425569587,ref_DBP,groupkfold,15,ols,SinBP_M
444,11,19.335994577920523,21.767468579943156,0.022070165039413246,11.998318131252288,12.502099698519128,0.6280448898398874,ref_DBP,groupkfold,15,ols,SinBP_D_full
444,11,19.296916922115365,21.742795033791786,0.010615462931368757,11.92575305035372,12.38780830963315,0.6383035383194569,ref_DBP,groupkfold,15,ols,SinBP_D_no_stiff
446,11,18.98935876050366,21.30674692123346,0.07697399835911464,12.064618491842255,12.656464448018234,0.6936971092236789,ref_DBP,groupkfold,15,ols,SinBP_D_fit_only
462,11,20.90582650699323,22.70869441227257,-0.1523382572302269,11.600173844236588,11.816603723265574,0.4877128428768684,ref_DBP,groupkfold,15,ols,SinBP_D_E_only
446,11,20.843714643630165,23.396703182619497,-0.09191564318237902,12.785069472541505,13.820382884134336,0.736127239411014,ref_DBP,groupkfold,15,ridge,RTBP
455,11,19.241098997015204,22.430439778111975,-0.03955445009554468,10.755382201153262,10.818800095583716,0.7868343428144363,ref_DBP,groupkfold,15,ridge,SinBP_M
444,11,19.335282253996933,21.743790292620595,0.024190673732946654,12.008719049531098,12.48628024353409,0.6275311159619467,ref_DBP,groupkfold,15,ridge,SinBP_D_full
444,11,19.299520626944577,21.707625647121297,0.013174134439548757,11.954954241712922,12.409299597831916,0.6445436244860111,ref_DBP,groupkfold,15,ridge,SinBP_D_no_stiff
446,11,18.985135969070615,21.265514507126998,0.08558243710895128,12.1056260186115,12.691753774447841,0.710233679211471,ref_DBP,groupkfold,15,ridge,SinBP_D_fit_only
462,11,20.909471247091105,22.705125821765346,-0.15233825723022748,11.592949513996158,11.812823775209173,0.4877128428768684,ref_DBP,groupkfold,15,ridge,SinBP_D_E_only
446,11,20.934528604689508,23.85652394414662,-0.09491881217064553,13.070038012271668,14.648662201028088,0.7561175326401848,ref_DBP,groupkfold,20,ols,RTBP
455,11,18.527261624762208,21.179767245926115,0.10792146024529989,11.485663584351705,11.913032879572718,0.8829164055506009,ref_DBP,groupkfold,20,ols,SinBP_M
444,11,19.294986374672852,22.027438545518823,-0.05998511731291212,12.538649562329894,13.254543792777866,0.6829132258965851,ref_DBP,groupkfold,20,ols,SinBP_D_full
444,11,19.239933489157732,21.95572847358694,-0.06345247301015608,12.482570523210102,13.17313020755535,0.6945028340281314,ref_DBP,groupkfold,20,ols,SinBP_D_no_stiff
446,11,18.944616346208644,21.576669052894122,-0.009818418858502476,12.597241567612665,13.412482001751805,0.7330894127895697,ref_DBP,groupkfold,20,ols,SinBP_D_fit_only
462,11,20.979537774317116,22.832275230862134,-0.36865124147714556,11.766005231876909,11.912284423313526,0.44513715475428467,ref_DBP,groupkfold,20,ols,SinBP_D_E_only
446,11,20.958714695429258,23.821911298800114,-0.09800355589143754,13.012462759721439,14.524806152036888,0.75472550097956,ref_DBP,groupkfold,20,ridge,RTBP
455,11,18.57740958201847,21.189199675009114,0.10800245214550515,11.463382003957143,11.897541719311219,0.8831692420671795,ref_DBP,groupkfold,20,ridge,SinBP_M
444,11,19.26012012284404,21.97008703657869,-0.05615628888200053,12.543585713452963,13.224636973439104,0.6848082088049904,ref_DBP,groupkfold,20,ridge,SinBP_D_full
444,11,19.21593346702481,21.91880231828548,-0.061934319803672214,12.497782901021788,13.149882404519348,0.6984091250265873,ref_DBP,groupkfold,20,ridge,SinBP_D_no_stiff
446,11,18.904508081367133,21.531982755780568,-0.001985326466828452,12.6267769589653,13.39285288178305,0.7440040474044418,ref_DBP,groupkfold,20,ridge,SinBP_D_fit_only
462,11,20.979199254446716,22.8238685566654,-0.3686512414771452,11.760999796147859,11.909840955449077,0.44513715475428406,ref_DBP,groupkfold,20,ridge,SinBP_D_E_only
446,11,20.48602881093214,22.547149894968925,-0.05751145097520145,12.717259315731175,13.87526195046771,0.8713593544256365,ref_DBP,groupkfold,30,ols,RTBP
455,11,18.56747013807541,20.61461423394482,0.06102006159119422,11.196984016571365,11.775823874639602,0.8577506629942276,ref_DBP,groupkfold,30,ols,SinBP_M
444,11,18.820478176202137,20.069927744686897,0.22578288199673963,12.42136294932039,13.072802165033579,0.8894864591045416,ref_DBP,groupkfold,30,ols,SinBP_D_full
444,11,18.791155356796946,20.017629915808794,0.23690026184961077,12.310381351342864,12.94835813070345,0.8838121873996262,ref_DBP,groupkfold,30,ols,SinBP_D_no_stiff
446,11,18.598299257891462,19.80669467132546,0.2542319604001775,12.332775851499905,12.982966670902455,0.8980484221527513,ref_DBP,groupkfold,30,ols,SinBP_D_fit_only
462,11,20.626232912884625,22.184440059068553,-0.2662719666807621,11.562982979641856,11.908817241067537,0.5332179973824517,ref_DBP,groupkfold,30,ols,SinBP_D_E_only
446,11,20.522111553796446,22.536733294281525,-0.060879497890056936,12.666146014524887,13.773717494125993,0.8712838054956268,ref_DBP,groupkfold,30,ridge,RTBP
455,11,18.591074005812885,20.62878128844657,0.06175350503669012,11.193682084616722,11.766145204814707,0.8584896045791446,ref_DBP,groupkfold,30,ridge,SinBP_M
444,11,18.86497838374259,20.10340917041124,0.2342200546803348,12.369778408632332,13.022875694323915,0.8873419670399936,ref_DBP,groupkfold,30,ridge,SinBP_D_full
444,11,18.84209854048618,20.066666039156765,0.2356918262978704,12.27205511480622,12.906974619911672,0.8883321282410241,ref_DBP,groupkfold,30,ridge,SinBP_D_no_stiff
446,11,18.662331690942032,19.86539269479524,0.25436770845213286,12.276671864913496,12.92705138541711,0.9025590443895232,ref_DBP,groupkfold,30,ridge,SinBP_D_fit_only
462,11,20.62814598705905,22.180012531898026,-0.26627196668076125,11.555871381128918,11.901955066574564,0.5332179973824513,ref_DBP,groupkfold,30,ridge,SinBP_D_E_only
446,11,21.48809020870301,23.789377371060194,-0.014851124997450477,15.767277585709191,17.090292398060576,0.36898050285415407,ref_DBP,logo,0,ols,RTBP
455,11,18.50279153584808,20.587090953702145,0.05698061675833903,12.455591699807815,12.271604791593617,0.29870860983798886,ref_DBP,logo,0,ols,SinBP_M
444,11,19.554524139379115,22.038877252648252,-0.0038141310879005806,13.531321822390252,14.260258746362245,0.2971913365588404,ref_DBP,logo,0,ols,SinBP_D_full
444,11,19.44921400262257,21.917561979085953,0.0001703167270769705,13.439695962767917,14.188821184060838,0.30181648756840374,ref_DBP,logo,0,ols,SinBP_D_no_stiff
446,11,19.390840265123337,21.853232839911026,0.005229718451725134,13.378479555600391,14.087061727580004,0.284321789020082,ref_DBP,logo,0,ols,SinBP_D_fit_only
462,11,20.482891169180988,21.49584170233654,-0.05291143894773001,13.456107840513011,13.178857846594637,0.27376853813688024,ref_DBP,logo,0,ols,SinBP_D_E_only
446,11,21.45726606111119,23.6924645645288,-0.01580922743502552,15.684449206174994,16.918265813880755,0.3696654680904849,ref_DBP,logo,0,ridge,RTBP
455,11,18.51378358742126,20.554133395803145,0.05742691711181139,12.462519759013333,12.275282194393148,0.29947483019150645,ref_DBP,logo,0,ridge,SinBP_M
444,11,19.452826897248922,21.896478869477,-0.0005261041659688177,13.442087673297578,14.175933965356887,0.2986326022566917,ref_DBP,logo,0,ridge,SinBP_D_full
444,11,19.39962087936927,21.834401326452532,-0.0002973225262839332,13.347644927361891,14.096237890762097,0.30074682308872136,ref_DBP,logo,0,ridge,SinBP_D_no_stiff
446,11,19.332161391761357,21.752083757526414,0.004941944520521898,13.262554484731615,13.974878805372333,0.2828850918709703,ref_DBP,logo,0,ridge,SinBP_D_fit_only
462,11,20.47297328452222,21.473880155998422,-0.05291143894772999,13.431843412106344,13.152170688332376,0.27376853813688057,ref_DBP,logo,0,ridge,SinBP_D_E_only
446,11,22.371574129960653,23.82680154040124,-0.047087486784242925,16.65360912603708,17.51679574884524,0.42868090441066325,ref_DBP,logo,5,ols,RTBP
455,11,18.986713782472503,21.205897562671474,0.05452425069837124,12.590232687716384,12.710085157945073,0.4007609294384827,ref_DBP,logo,5,ols,SinBP_M
444,11,19.584121748920065,21.415749492950365,-0.024412815560272704,13.312759534130455,13.900911163491516,0.40783183078886887,ref_DBP,logo,5,ols,SinBP_D_full
444,11,19.544727254332614,21.302371473399663,-0.007115662407737772,13.254773777761184,13.809532010810502,0.40751826407548836,ref_DBP,logo,5,ols,SinBP_D_no_stiff
446,11,19.21478320533814,20.9311107579332,-0.01612647112247885,13.25779240317623,13.810375584425353,0.40725389598410733,ref_DBP,logo,5,ols,SinBP_D_fit_only
462,11,20.871350637152492,21.691016938998658,-0.0982497583886944,13.358121079435064,13.128384129077684,0.41985646362783513,ref_DBP,logo,5,ols,SinBP_D_E_only
446,11,22.328349595520322,23.741142494446205,-0.0485130444555873,16.512334864541373,17.31691101114078,0.4285533945860727,ref_DBP,logo,5,ridge,RTBP
455,11,19.00419725522052,21.16983663157594,0.054780454223161884,12.584289795050015,12.66834045489384,0.40182523619898697,ref_DBP,logo,5,ridge,SinBP_M
444,11,19.53811075925076,21.29614190107944,-0.018850756150517203,13.259856060928387,13.78967859319416,0.4046338936676199,ref_DBP,logo,5,ridge,SinBP_D_full
444,11,19.525083381442265,21.26314978721693,-0.009134327380942046,13.21768801994519,13.741966277946634,0.4063361820131524,ref_DBP,logo,5,ridge,SinBP_D_no_stiff
446,11,19.20335225826769,20.905880348770776,-0.016877356740752587,13.215260017393827,13.736849886195435,0.406031191683161,ref_DBP,logo,5,ridge,SinBP_D_fit_only
462,11,20.85899052501703,21.669918521251947,-0.09824975838869396,13.334446530268911,13.102198647512378,0.4198564636278349,ref_DBP,logo,5,ridge,SinBP_D_E_only
446,11,22.300293699547037,23.3663091964448,-0.05101242368518047,16.817657409478556,17.490809843157358,0.5486279922389401,ref_DBP,logo,10,ols,RTBP
455,11,19.36644074403637,21.507545759184463,-0.15593222739375612,12.605166617320442,13.46288737637908,0.5871947308452745,ref_DBP,logo,10,ols,SinBP_M
444,11,19.805654821982507,21.43021971252226,-0.06617547972162094,14.036001219509478,14.726337625308773,0.5139295655903257,ref_DBP,logo,10,ols,SinBP_D_full
444,11,19.77072263849197,21.359368568947346,-0.05062726643441882,13.992764526508541,14.656028718333886,0.5051240370242797,ref_DBP,logo,10,ols,SinBP_D_no_stiff
446,11,19.50175672330565,21.06775983607935,-0.051729457211013186,14.00348786667519,14.7147958226203,0.5323693032065263,ref_DBP,logo,10,ols,SinBP_D_fit_only
462,11,20.800326977532237,21.42831580311869,-0.2544986439329999,13.50107508285405,13.212050472193404,0.567436353445199,ref_DBP,logo,10,ols,SinBP_D_E_only
446,11,22.26326947667894,23.302967036428537,-0.05265008493109376,16.692056610027336,17.321336829755317,0.5485089995748355,ref_DBP,logo,10,ridge,RTBP
455,11,19.38679488004673,21.474055365759813,-0.1557489034018979,12.596018361227454,13.379695491161382,0.5861628532116681,ref_DBP,logo,10,ridge,SinBP_M
444,11,19.754317560319052,21.349879171854568,-0.06677940723931437,13.995648553815416,14.632885647605647,0.5111403873665198,ref_DBP,logo,10,ridge,SinBP_D_full
444,11,19.727622509624414,21.313448956812945,-0.051826791990378256,13.94292055229851,14.568213131425232,0.5031253131404108,ref_DBP,logo,10,ridge,SinBP_D_no_stiff
446,11,19.453766787832592,21.020535000090916,-0.05515292419185651,13.93843838035589,14.610607136308365,0.5273034862605468,ref_DBP,logo,10,ridge,SinBP_D_fit_only
462,11,20.78724433999766,21.41128047215994,-0.254498643932996,13.47714376571044,13.188395636755404,0.5674363534451977,ref_DBP,logo,10,ridge,SinBP_D_E_only
446,11,22.7282967702161,23.695575453770292,-0.3994340060748499,18.04224793838706,18.649265434151253,0.46756040437423274,ref_DBP,logo,15,ols,RTBP
455,11,18.940592870981806,20.232400624108664,-0.07911412154129586,12.802297940903935,12.746096042210517,0.639884122884735,ref_DBP,logo,15,ols,SinBP_M
444,11,19.210039195170914,20.268918295934448,-0.2278241238643033,13.225463564216716,13.47746958799452,0.5013621308039244,ref_DBP,logo,15,ols,SinBP_D_full
444,11,19.16828185099226,20.240748342154525,-0.2153297667379677,13.176701190882149,13.431004692931568,0.4973883734397748,ref_DBP,logo,15,ols,SinBP_D_no_stiff
446,11,18.91000577600765,19.93534738075491,-0.22396258059120056,13.217724904884252,13.47401302872924,0.534817316813203,ref_DBP,logo,15,ols,SinBP_D_fit_only
462,11,20.797981331783888,21.38743764571129,-0.031995174396475055,13.393574816473642,13.149089968990053,0.5101826810777611,ref_DBP,logo,15,ols,SinBP_D_E_only
446,11,22.67796135236504,23.628831738718496,-0.401306010140247,17.854634016840446,18.42934169130509,0.46619076685078764,ref_DBP,logo,15,ridge,RTBP
455,11,18.973825672263647,20.2383342212821,-0.08189982711832627,12.79557494824508,12.725660633755103,0.6385481673024692,ref_DBP,logo,15,ridge,SinBP_M
444,11,19.195646076722785,20.250018291327113,-0.23478749628840226,13.229899461342777,13.462824539596996,0.49965271040409076,ref_DBP,logo,15,ridge,SinBP_D_full
444,11,19.16662793086022,20.224604154053807,-0.21790283226910914,13.178724776843975,13.40476863893106,0.4973145278827052,ref_DBP,logo,15,ridge,SinBP_D_no_stiff
446,11,18.911458610361453,19.925233797316285,-0.230934470995058,13.223377746295585,13.446660148523973,0.5343801048013174,ref_DBP,logo,15,ridge,SinBP_D_fit_only
462,11,20.791261816621958,21.376340824722266,-0.031995174396486976,13.37638023744894,13.131968854729022,0.5101826810777513,ref_DBP,logo,15,ridge,SinBP_D_E_only
446,11,22.280769493739204,23.413012034523117,-0.46495853278693855,17.668311096471232,18.414860570291836,0.7537899874670162,ref_DBP,logo,20,ols,RTBP
455,11,18.137159838582317,18.976305729108145,-0.41761296404182974,13.142255185386507,13.248976789368882,0.7160304166166892,ref_DBP,logo,20,ols,SinBP_M
444,11,18.961083098491585,20.54560915985458,-0.4122652974592601,14.221197330282969,14.74017719353279,0.6894424417115527,ref_DBP,logo,20,ols,SinBP_D_full
444,11,18.91722524794468,20.471081328351126,-0.4112111753202386,14.168210782416146,14.662991999457097,0.6778824408697774,ref_DBP,logo,20,ols,SinBP_D_no_stiff
446,11,18.655588242385274,20.206716392216727,-0.41241624680709016,14.18486738745384,14.702413593489203,0.6517052184578255,ref_DBP,logo,20,ols,SinBP_D_fit_only
462,11,20.725760508490467,21.33774456906588,-0.19393547869119407,13.753891131809842,13.433838318407537,0.7386359393718588,ref_DBP,logo,20,ols,SinBP_D_E_only
446,11,22.23341929536451,23.339765147212532,-0.46563738764953055,17.496436096410413,18.19783560654044,0.7530218245773409,ref_DBP,logo,20,ridge,RTBP
455,11,18.185206141397064,19.009073488591454,-0.4183348105711353,13.133086525869194,13.227668988218356,0.71613141099049,ref_DBP,logo,20,ridge,SinBP_M
444,11,18.914813909899333,20.482716427534232,-0.4163211182143641,14.195178741080278,14.66467586045138,0.6856791907091876,ref_DBP,logo,20,ridge,SinBP_D_full
444,11,18.8750626250834,20.44067809762317,-0.4105063049438499,14.135636708633491,14.588336474887612,0.6747500821054775,ref_DBP,logo,20,ridge,SinBP_D_no_stiff
446,11,18.601966760107494,20.177302676225125,-0.4110688708461302,14.14120969140904,14.608004976541588,0.6494648202882218,ref_DBP,logo,20,ridge,SinBP_D_fit_only
462,11,20.71329033894098,21.321667082350594,-0.19393547869119104,13.728686678082457,13.408309801161872,0.7386359393718611,ref_DBP,logo,20,ridge,SinBP_D_E_only
446,11,18.8364427723317,19.604802976672943,-0.4,14.825494060512996,15.9543745972627,0.9660917830792958,ref_DBP,logo,30,ols,RTBP
455,11,17.098662567317888,17.50020757245098,-0.4,13.075412591004005,13.09706969697548,0.9660917830792958,ref_DBP,logo,30,ols,SinBP_M
444,11,16.959260199060985,17.223747237265748,-0.6,13.051672409486919,13.104702495623284,0.8432740427115679,ref_DBP,logo,30,ols,SinBP_D_full
444,11,16.89676959190319,17.145747704065645,-0.4,12.927131958956116,12.97906042336819,0.9660917830792958,ref_DBP,logo,30,ols,SinBP_D_no_stiff
446,11,16.74717342669301,16.995029189730634,-0.4,12.922467337801876,12.978356417089119,0.9660917830792958,ref_DBP,logo,30,ols,SinBP_D_fit_only
462,11,18.44616291512625,18.794299605735944,-0.4,12.285481458347604,12.23199745854034,0.9660917830792958,ref_DBP,logo,30,ols,SinBP_D_E_only
446,11,18.80732804871668,19.55452702628656,-0.2,14.645842095347101,15.721839177159493,1.0327955589886444,ref_DBP,logo,30,ridge,RTBP
455,11,17.125317005755015,17.51847859806432,-0.39999999999999997,13.04825338349799,13.074038607658403,0.9660917830792958,ref_DBP,logo,30,ridge,SinBP_M
444,11,16.961235292622877,17.21470107691025,-0.6,13.003305893696666,13.056096316219712,0.8432740427115679,ref_DBP,logo,30,ridge,SinBP_D_full
444,11,16.93185049515729,17.1784953677686,-0.4,12.893037905233895,12.945063653788006,0.9660917830792959,ref_DBP,logo,30,ridge,SinBP_D_no_stiff
446,11,16.80510954784784,17.049033091483324,-0.4,12.884397963245359,12.940617177090818,0.9660917830792958,ref_DBP,logo,30,ridge,SinBP_D_fit_only
462,11,18.43921358934799,18.784628243891678,-0.4,12.261121512567344,12.207214732651565,0.9660917830792958,ref_DBP,logo,30,ridge,SinBP_D_E_only
